date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-02-26,SKU0116,70,223,14.0,53
2024-03-04,SKU0116,47,159,14.0,53
2024-03-11,SKU0116,33,110,14.0,53
2024-03-18,SKU0116,88,296,14.0,53
2024-03-25,SKU0116,94,140,14.0,53
2024-04-01,SKU0116,102,285,14.0,53
2024-04-08,SKU0116,114,276,14.0,53
2024-04-15,SKU0116,76,126,14.0,53
2024-04-22,SKU0116,111,243,14.0,53
2024-04-29,SKU0116,74,0,14.0,53
2024-05-06,SKU0116,99,240,14.0,53
2024-05-13,SKU0116,118,244,14.0,53
2024-05-20,SKU0116,85,114,14.0,53
2024-05-27,SKU0116,56,116,14.0,53
2024-06-03,SKU0116,110,232,14.0,53
2024-06-10,SKU0116,69,163,14.0,53
2024-06-17,SKU0116,79,144,14.0,53
2024-06-24,SKU0116,72,227,14.0,53
2024-07-01,SKU0116,64,176,14.0,53
2024-07-08,SKU0116,49,165,14.0,53
2024-07-15,SKU0116,32,107,14.0,53
2024-07-22,SKU0116,34,116,14.0,53
2024-07-29,SKU0116,79,266,14.0,53
2024-08-05,SKU0116,89,263,14.0,53
2024-08-12,SKU0116,122,270,14.0,53
2024-08-19,SKU0116,93,0,,53
2024-08-26,SKU0116,59,198,14.0,53
2024-09-02,SKU0116,52,106,14.0,53
2024-09-09,SKU0116,54,180,14.0,53
2024-09-16,SKU0116,31,100,14.0,53
2024-09-23,SKU0116,37,124,14.0,53
2024-09-30,SKU0116,64,214,14.0,53
2024-10-07,SKU0116,77,148,14.0,53
2024-10-14,SKU0116,55,0,,53
2024-10-21,SKU0116,89,249,14.0,53
2024-10-28,SKU0116,73,225,14.0,53
2024-11-04,SKU0116,62,0,14.0,53
2024-11-11,SKU0116,48,118,14.0,53
2024-11-18,SKU0116,59,197,14.0,53
2024-11-25,SKU0116,36,122,14.0,53
2024-12-02,SKU0116,53,179,14.0,53
2024-12-09,SKU0116,74,247,14.0,53
2024-12-16,SKU0116,103,180,14.0,53
2024-12-23,SKU0116,78,0,14.0,53
2024-12-30,SKU0116,82,150,14.0,53
2025-01-06,SKU0116,107,212,14.0,53
2025-01-13,SKU0116,89,0,14.0,53
2025-01-20,SKU0116,91,288,14.0,53
2025-01-27,SKU0116,61,0,14.0,53
2025-02-03,SKU0116,134,279,14.0,53
2025-02-10,SKU0116,83,0,14.0,53
2025-02-17,SKU0116,91,190,14.0,53
2025-02-24,SKU0116,75,253,14.0,53
2025-03-03,SKU0116,79,215,14.0,53
2025-03-10,SKU0116,39,132,14.0,53
2025-03-17,SKU0116,52,175,14.0,53
2025-03-24,SKU0116,43,128,14.0,53
2025-03-31,SKU0116,72,240,14.0,53
2025-04-07,SKU0116,71,164,14.0,53
2025-04-14,SKU0116,109,288,14.0,53
2025-04-21,SKU0116,68,0,14.0,53
2025-04-28,SKU0116,47,157,14.0,53
2025-05-05,SKU0116,30,100,14.0,53
2025-05-12,SKU0116,72,243,14.0,53
2025-05-19,SKU0116,33,111,14.0,53
2025-05-26,SKU0116,75,250,14.0,53
2025-06-02,SKU0116,54,0,,53
2025-06-09,SKU0116,74,122,14.0,53
2025-06-16,SKU0116,60,202,14.0,53
2025-06-23,SKU0116,47,106,14.0,53
2025-06-30,SKU0116,109,291,14.0,53
2025-07-07,SKU0116,59,0,14.0,53
2025-07-14,SKU0116,66,126,14.0,53
2025-07-21,SKU0116,69,160,14.0,53
2025-07-28,SKU0116,66,223,14.0,53
2025-08-04,SKU0116,57,161,14.0,53
2025-08-11,SKU0116,98,287,14.0,53
2025-08-18,SKU0116,114,298,14.0,53
2025-08-25,SKU0116,57,0,14.0,53
2025-09-01,SKU0116,45,152,14.0,53
2025-09-08,SKU0116,78,262,14.0,53
2025-09-15,SKU0116,45,151,14.0,53
2025-09-22,SKU0116,74,247,14.0,53
2025-09-29,SKU0116,84,280,14.0,53
2025-10-06,SKU0116,36,122,14.0,53
2025-10-13,SKU0116,78,263,14.0,53
2025-10-20,SKU0116,61,0,14.0,53
2025-10-27,SKU0116,57,193,14.0,53
2025-11-03,SKU0116,75,251,14.0,53
2025-11-10,SKU0116,55,0,14.0,53
2025-11-17,SKU0116,55,107,14.0,53
2025-11-24,SKU0116,74,248,14.0,53
2025-12-01,SKU0116,64,216,14.0,53
2025-12-08,SKU0116,79,248,14.0,53
2025-12-15,SKU0116,73,131,14.0,53
2025-12-22,SKU0116,75,233,14.0,53
2025-12-29,SKU0116,70,235,14.0,53
2024-01-01,SKU0117,232,0,14.0,87
2024-01-08,SKU0117,195,0,14.0,87
2024-01-15,SKU0117,182,0,14.0,87
2024-01-22,SKU0117,91,0,14.0,87
2024-01-29,SKU0117,86,264,14.0,87
2024-02-05,SKU0117,73,185,14.0,87
2024-02-12,SKU0117,63,142,14.0,87
2024-02-19,SKU0117,48,125,14.0,87
2024-02-26,SKU0117,81,270,14.0,87
2024-03-04,SKU0117,49,137,14.0,87
2024-03-11,SKU0117,107,240,14.0,87
2024-03-18,SKU0117,111,287,14.0,87
2024-03-25,SKU0117,150,234,14.0,87
2024-04-01,SKU0117,113,0,14.0,87
2024-04-08,SKU0117,95,0,14.0,87
2024-04-15,SKU0117,132,298,14.0,87
2024-04-22,SKU0117,120,285,14.0,87
2024-04-29,SKU0117,91,0,14.0,87
2024-05-06,SKU0117,139,206,14.0,87
2024-05-13,SKU0117,79,124,14.0,87
2024-05-20,SKU0117,112,244,14.0,87
2024-05-27,SKU0117,89,232,14.0,87
2024-06-03,SKU0117,131,235,14.0,87
2024-06-10,SKU0117,121,0,14.0,87
2024-06-17,SKU0117,110,0,14.0,87
2024-06-24,SKU0117,123,179,14.0,87
2024-07-01,SKU0117,112,0,14.0,87
2024-07-08,SKU0117,139,258,,87
2024-07-15,SKU0117,111,187,14.0,87
2024-07-22,SKU0117,114,196,14.0,87
2024-07-29,SKU0117,83,108,14.0,87
2024-08-05,SKU0117,89,160,14.0,87
2024-08-12,SKU0117,60,107,14.0,87
2024-08-19,SKU0117,39,131,14.0,87
2024-08-26,SKU0117,82,218,14.0,87
2024-09-02,SKU0117,60,103,14.0,87
2024-09-09,SKU0117,68,129,14.0,87
2024-09-16,SKU0117,111,243,14.0,87
2024-09-23,SKU0117,98,0,14.0,87
2024-09-30,SKU0117,117,281,14.0,87
2024-10-07,SKU0117,72,149,14.0,87
2024-10-14,SKU0117,122,228,14.0,87
2024-10-21,SKU0117,129,166,14.0,87
2024-10-28,SKU0117,108,0,14.0,87
2024-11-04,SKU0117,94,244,14.0,87
2024-11-11,SKU0117,96,164,14.0,87
2024-11-18,SKU0117,146,253,14.0,87
2024-11-25,SKU0117,133,159,14.0,87
2024-12-02,SKU0117,68,104,14.0,87
2024-12-09,SKU0117,106,180,14.0,87
2024-12-16,SKU0117,70,103,14.0,87
2024-12-23,SKU0117,95,126,14.0,87
2024-12-30,SKU0117,102,187,14.0,87
2025-01-06,SKU0117,69,147,14.0,87
2025-01-13,SKU0117,86,141,14.0,87
2025-01-20,SKU0117,144,235,14.0,87
2025-01-27,SKU0117,112,160,14.0,87
2025-02-03,SKU0117,135,270,14.0,87
2025-02-10,SKU0117,88,116,14.0,87
2025-02-17,SKU0117,44,148,14.0,87
2025-02-24,SKU0117,81,272,14.0,87
2025-03-03,SKU0117,96,102,14.0,87
2025-03-10,SKU0117,44,109,14.0,87
2025-03-17,SKU0117,81,272,14.0,87
2025-03-24,SKU0117,64,148,14.0,87
2025-03-31,SKU0117,47,159,14.0,87
2025-04-07,SKU0117,45,152,14.0,87
2025-04-14,SKU0117,77,226,14.0,87
2025-04-21,SKU0117,150,282,14.0,87
2025-04-28,SKU0117,115,0,14.0,87
2025-05-05,SKU0117,59,109,14.0,87
2025-05-12,SKU0117,72,241,14.0,87
2025-05-19,SKU0117,109,162,14.0,87
2025-05-26,SKU0117,120,133,14.0,87
2025-06-02,SKU0117,146,286,14.0,87
2025-06-09,SKU0117,97,0,14.0,87
2025-06-16,SKU0117,125,209,14.0,87
2025-06-23,SKU0117,140,254,14.0,87
2025-06-30,SKU0117,82,116,14.0,87
2025-07-07,SKU0117,73,171,14.0,87
2025-07-14,SKU0117,86,212,14.0,87
2025-07-21,SKU0117,93,102,14.0,87
2025-07-28,SKU0117,80,233,14.0,87
2025-08-04,SKU0117,100,292,14.0,87
2025-08-11,SKU0117,131,159,14.0,87
2025-08-18,SKU0117,97,0,14.0,87
2025-08-25,SKU0117,107,239,14.0,87
2025-09-01,SKU0117,93,0,14.0,87
2025-09-08,SKU0117,73,242,14.0,87
2025-09-15,SKU0117,65,217,14.0,87
2025-09-22,SKU0117,54,180,14.0,87
2025-09-29,SKU0117,43,116,14.0,87
2025-10-06,SKU0117,45,153,14.0,87
2025-10-13,SKU0117,70,235,14.0,87
2025-10-20,SKU0117,101,189,14.0,87
2025-10-27,SKU0117,51,111,14.0,87
2025-11-03,SKU0117,60,168,14.0,87
2025-11-10,SKU0117,80,178,14.0,87
2025-11-17,SKU0117,82,275,14.0,87
2025-11-24,SKU0117,89,240,14.0,87
2025-12-01,SKU0117,55,184,14.0,87
2025-12-08,SKU0117,71,235,14.0,87
2025-12-15,SKU0117,47,157,14.0,87
2025-12-22,SKU0117,48,160,14.0,87
2025-12-29,SKU0117,119,297,14.0,87
2024-01-01,SKU0118,308,0,7.0,123
2024-01-08,SKU0118,227,0,7.0,123
2024-01-15,SKU0118,208,0,7.0,123
2024-01-22,SKU0118,139,0,7.0,123
2024-01-29,SKU0118,112,241,7.0,123
2024-02-05,SKU0118,163,236,7.0,123
2024-02-12,SKU0118,186,212,7.0,123
2024-02-19,SKU0118,128,0,7.0,123
2024-02-26,SKU0118,156,205,7.0,123
2024-03-04,SKU0118,130,209,7.0,123
2024-03-11,SKU0118,115,110,7.0,123
2024-03-18,SKU0118,131,145,7.0,123
2024-03-25,SKU0118,156,193,7.0,123
2024-04-01,SKU0118,146,189,7.0,123
2024-04-08,SKU0118,208,298,7.0,123
2024-04-15,SKU0118,179,0,7.0,123
2024-04-22,SKU0118,128,0,7.0,123
2024-04-29,SKU0118,126,224,7.0,123
2024-05-06,SKU0118,118,102,7.0,123
2024-05-13,SKU0118,153,286,7.0,123
2024-05-20,SKU0118,114,112,7.0,123
2024-05-27,SKU0118,68,116,7.0,123
2024-06-03,SKU0118,87,292,7.0,123
2024-06-10,SKU0118,115,261,7.0,123
2024-06-17,SKU0118,79,137,7.0,123
2024-06-24,SKU0118,101,197,7.0,123
2024-07-01,SKU0118,57,140,7.0,123
2024-07-08,SKU0118,79,244,7.0,123
2024-07-15,SKU0118,54,139,7.0,123
2024-07-22,SKU0118,37,124,7.0,123
2024-07-29,SKU0118,80,238,7.0,123
2024-08-05,SKU0118,41,138,7.0,123
2024-08-12,SKU0118,65,192,7.0,123
2024-08-19,SKU0118,75,241,7.0,123
2024-08-26,SKU0118,92,120,7.0,123
2024-09-02,SKU0118,142,236,7.0,123
2024-09-09,SKU0118,130,0,7.0,123
2024-09-16,SKU0118,92,186,7.0,123
2024-09-23,SKU0118,44,133,7.0,123
2024-09-30,SKU0118,36,120,7.0,123
2024-10-07,SKU0118,63,212,7.0,123
2024-10-14,SKU0118,75,252,7.0,123
2024-10-21,SKU0118,92,257,7.0,123
2024-10-28,SKU0118,83,199,7.0,123
2024-11-04,SKU0118,72,175,7.0,123
2024-11-11,SKU0118,58,128,7.0,123
2024-11-18,SKU0118,78,121,7.0,123
2024-11-25,SKU0118,109,165,7.0,123
2024-12-02,SKU0118,130,110,7.0,123
2024-12-09,SKU0118,76,133,7.0,123
2024-12-16,SKU0118,137,250,7.0,123
2024-12-23,SKU0118,124,108,7.0,123
2024-12-30,SKU0118,130,241,7.0,123
2025-01-06,SKU0118,129,263,7.0,123
2025-01-13,SKU0118,154,206,7.0,123
2025-01-20,SKU0118,188,276,,123
2025-01-27,SKU0118,155,0,7.0,123
2025-02-03,SKU0118,118,114,7.0,123
2025-02-10,SKU0118,155,273,7.0,123
2025-02-17,SKU0118,126,0,7.0,123
2025-02-24,SKU0118,167,202,7.0,123
2025-03-03,SKU0118,144,0,7.0,123
2025-03-10,SKU0118,129,0,7.0,123
2025-03-17,SKU0118,112,233,7.0,123
2025-03-24,SKU0118,94,258,7.0,123
2025-03-31,SKU0118,54,163,7.0,123
2025-04-07,SKU0118,54,183,7.0,123
2025-04-14,SKU0118,88,294,7.0,123
2025-04-21,SKU0118,105,258,7.0,123
2025-04-28,SKU0118,55,150,7.0,123
2025-05-05,SKU0118,101,285,7.0,123
2025-05-12,SKU0118,151,249,7.0,123
2025-05-19,SKU0118,100,152,7.0,123
2025-05-26,SKU0118,97,242,7.0,123
2025-06-02,SKU0118,79,187,7.0,123
2025-06-09,SKU0118,92,286,7.0,123
2025-06-16,SKU0118,129,178,7.0,123
2025-06-23,SKU0118,152,138,7.0,123
2025-06-30,SKU0118,151,170,7.0,123
2025-07-07,SKU0118,155,265,7.0,123
2025-07-14,SKU0118,148,233,7.0,123
2025-07-21,SKU0118,168,195,7.0,123
2025-07-28,SKU0118,146,0,7.0,123
2025-08-04,SKU0118,148,156,7.0,123
2025-08-11,SKU0118,127,0,7.0,123
2025-08-18,SKU0118,117,201,7.0,123
2025-08-25,SKU0118,151,181,7.0,123
2025-09-01,SKU0118,140,0,7.0,123
2025-09-08,SKU0118,126,139,7.0,123
2025-09-15,SKU0118,134,196,7.0,123
2025-09-22,SKU0118,114,124,7.0,123
2025-09-29,SKU0118,106,243,7.0,123
2025-10-06,SKU0118,143,203,7.0,123
2025-10-13,SKU0118,203,272,7.0,123
2025-10-20,SKU0118,123,0,7.0,123
2025-10-27,SKU0118,125,279,7.0,123
2025-11-03,SKU0118,149,156,7.0,123
2025-11-10,SKU0118,158,156,7.0,123
2025-11-17,SKU0118,148,172,7.0,123
2025-11-24,SKU0118,176,214,7.0,123
2025-12-01,SKU0118,133,0,7.0,123
2025-12-08,SKU0118,187,262,7.0,123
2025-12-15,SKU0118,185,269,7.0,123
2025-12-22,SKU0118,139,0,7.0,123
2025-12-29,SKU0118,167,200,7.0,123
2025-03-31,SKU0119,70,168,7.0,129
2025-04-07,SKU0119,112,272,7.0,129
2025-04-14,SKU0119,175,259,7.0,129
2025-04-21,SKU0119,136,0,7.0,129
2025-04-28,SKU0119,141,130,7.0,129
2025-05-05,SKU0119,187,291,7.0,129
2025-05-12,SKU0119,148,0,7.0,129
2025-05-19,SKU0119,163,272,7.0,129
2025-05-26,SKU0119,152,0,7.0,129
2025-06-02,SKU0119,177,260,7.0,129
2025-06-09,SKU0119,177,226,7.0,129
2025-06-16,SKU0119,138,0,7.0,129
2025-06-23,SKU0119,92,133,7.0,129
2025-06-30,SKU0119,72,236,7.0,129
2025-07-07,SKU0119,52,133,7.0,129
2025-07-14,SKU0119,86,260,7.0,129
2025-07-21,SKU0119,49,152,7.0,129
2025-07-28,SKU0119,86,239,7.0,129
2025-08-04,SKU0119,58,111,7.0,129
2025-08-11,SKU0119,103,283,7.0,129
2025-08-18,SKU0119,71,185,7.0,129
2025-08-25,SKU0119,55,184,7.0,129
2025-09-01,SKU0119,76,255,7.0,129
2025-09-08,SKU0119,79,224,7.0,129
2025-09-15,SKU0119,58,156,7.0,129
2025-09-22,SKU0119,63,186,7.0,129
2025-09-29,SKU0119,118,284,7.0,129
2025-10-06,SKU0119,187,293,7.0,129
2025-10-13,SKU0119,146,0,7.0,129
2025-10-20,SKU0119,126,164,7.0,129
2025-10-27,SKU0119,140,257,7.0,129
2025-11-03,SKU0119,147,136,7.0,129
2025-11-10,SKU0119,117,221,7.0,129
2025-11-17,SKU0119,107,234,7.0,129
2025-11-24,SKU0119,94,231,7.0,129
2025-12-01,SKU0119,113,259,7.0,129
2025-12-08,SKU0119,115,132,7.0,129
2025-12-15,SKU0119,138,236,7.0,129
2025-12-22,SKU0119,119,211,7.0,129
2025-12-29,SKU0119,175,224,7.0,129
2024-01-01,SKU0120,340,0,30.0,112
2024-01-08,SKU0120,297,0,30.0,112
2024-01-15,SKU0120,202,0,30.0,112
2024-01-22,SKU0120,172,0,30.0,112
2024-01-29,SKU0120,128,0,30.0,112
2024-02-05,SKU0120,129,210,30.0,112
2024-02-12,SKU0120,173,246,30.0,112
2024-02-19,SKU0120,126,116,30.0,112
2024-02-26,SKU0120,99,213,30.0,112
2024-03-04,SKU0120,66,163,30.0,112
2024-03-11,SKU0120,130,294,,112
2024-03-18,SKU0120,179,291,30.0,112
2024-03-25,SKU0120,163,0,30.0,112
2024-04-01,SKU0120,131,181,30.0,112
2024-04-08,SKU0120,127,260,30.0,112
2024-04-15,SKU0120,77,145,30.0,112
2024-04-22,SKU0120,104,142,30.0,112
2024-04-29,SKU0120,100,262,30.0,112
2024-05-06,SKU0120,98,298,30.0,112
2024-05-13,SKU0120,138,268,30.0,112
2024-05-20,SKU0120,118,0,30.0,112
2024-05-27,SKU0120,135,186,30.0,112
2024-06-03,SKU0120,103,147,30.0,112
2024-06-10,SKU0120,137,241,30.0,112
2024-06-17,SKU0120,183,292,30.0,112
2024-06-24,SKU0120,165,0,30.0,112
2024-07-01,SKU0120,137,0,30.0,112
2024-07-08,SKU0120,124,165,30.0,112
2024-07-15,SKU0120,149,221,30.0,112
2024-07-22,SKU0120,113,194,30.0,112
2024-07-29,SKU0120,134,189,30.0,112
2024-08-05,SKU0120,171,258,30.0,112
2024-08-12,SKU0120,115,0,30.0,112
2024-08-19,SKU0120,153,165,30.0,112
2024-08-26,SKU0120,120,0,30.0,112
2024-09-02,SKU0120,114,163,30.0,112
2024-09-09,SKU0120,163,200,30.0,112
2024-09-16,SKU0120,138,0,30.0,112
2024-09-23,SKU0120,160,294,30.0,112
2024-09-30,SKU0120,145,0,30.0,112
2024-10-07,SKU0120,132,236,30.0,112
2024-10-14,SKU0120,114,0,30.0,112
2024-10-21,SKU0120,112,200,30.0,112
2024-10-28,SKU0120,111,125,30.0,112
2024-11-04,SKU0120,177,284,30.0,112
2024-11-11,SKU0120,129,0,30.0,112
2024-11-18,SKU0120,161,236,30.0,112
2024-11-25,SKU0120,102,102,30.0,112
2024-12-02,SKU0120,82,219,30.0,112
2024-12-09,SKU0120,127,291,30.0,112
2024-12-16,SKU0120,114,269,30.0,112
2024-12-23,SKU0120,174,289,30.0,112
2024-12-30,SKU0120,132,0,30.0,112
2025-01-06,SKU0120,173,262,30.0,112
2025-01-13,SKU0120,132,182,30.0,112
2025-01-20,SKU0120,144,182,30.0,112
2025-01-27,SKU0120,167,269,30.0,112
2025-02-03,SKU0120,132,120,30.0,112
2025-02-10,SKU0120,142,272,30.0,112
2025-02-17,SKU0120,117,166,30.0,112
2025-02-24,SKU0120,169,240,30.0,112
2025-03-03,SKU0120,112,0,30.0,112
2025-03-10,SKU0120,165,252,30.0,112
2025-03-17,SKU0120,114,145,30.0,112
2025-03-24,SKU0120,84,148,30.0,112
2025-03-31,SKU0120,72,243,30.0,112
2025-04-07,SKU0120,85,123,30.0,112
2025-04-14,SKU0120,95,125,30.0,112
2025-04-21,SKU0120,117,185,30.0,112
2025-04-28,SKU0120,162,296,30.0,112
2025-05-05,SKU0120,140,216,30.0,112
2025-05-12,SKU0120,117,0,30.0,112
2025-05-19,SKU0120,140,250,30.0,112
2025-05-26,SKU0120,185,265,30.0,112
2025-06-02,SKU0120,122,0,30.0,112
2025-06-09,SKU0120,112,0,30.0,112
2025-06-16,SKU0120,164,212,30.0,112
2025-06-23,SKU0120,142,0,30.0,112
2025-06-30,SKU0120,113,0,30.0,112
2025-07-07,SKU0120,81,204,30.0,112
2025-07-14,SKU0120,141,269,30.0,112
2025-07-21,SKU0120,133,142,30.0,112
2025-07-28,SKU0120,165,266,30.0,112
2025-08-04,SKU0120,142,191,30.0,112
2025-08-11,SKU0120,125,0,30.0,112
2025-08-18,SKU0120,91,193,30.0,112
2025-08-25,SKU0120,146,253,30.0,112
2025-09-01,SKU0120,174,221,30.0,112
2025-09-08,SKU0120,120,0,30.0,112
2025-09-15,SKU0120,189,267,30.0,112
2025-09-22,SKU0120,157,0,30.0,112
2025-09-29,SKU0120,175,230,30.0,112
2025-10-06,SKU0120,116,0,30.0,112
2025-10-13,SKU0120,103,183,30.0,112
2025-10-20,SKU0120,95,160,30.0,112
2025-10-27,SKU0120,59,104,30.0,112
2025-11-03,SKU0120,66,188,30.0,112
2025-11-10,SKU0120,64,196,30.0,112
2025-11-17,SKU0120,123,285,30.0,112
2025-11-24,SKU0120,114,109,30.0,112
2025-12-01,SKU0120,81,212,30.0,112
2025-12-08,SKU0120,78,143,30.0,112
2025-12-15,SKU0120,48,146,30.0,112
2025-12-22,SKU0120,93,185,30.0,112
2025-12-29,SKU0120,121,140,30.0,112
2024-01-01,SKU0121,283,0,21.0,21
2024-01-08,SKU0121,253,0,21.0,21
2024-01-15,SKU0121,222,0,21.0,21
2024-01-22,SKU0121,142,0,21.0,21
2024-01-29,SKU0121,46,0,21.0,21
2024-02-05,SKU0121,53,164,21.0,21
2024-02-12,SKU0121,76,254,21.0,21
2024-02-19,SKU0121,51,0,21.0,21
2024-02-26,SKU0121,67,174,21.0,21
2024-03-04,SKU0121,51,0,21.0,21
2024-03-11,SKU0121,35,119,21.0,21
2024-03-18,SKU0121,63,212,21.0,21
2024-03-25,SKU0121,69,233,21.0,21
2024-04-01,SKU0121,60,202,21.0,21
2024-04-08,SKU0121,37,0,21.0,21
2024-04-15,SKU0121,75,253,21.0,21
2024-04-22,SKU0121,49,0,21.0,21
2024-04-29,SKU0121,36,0,21.0,21
2024-05-06,SKU0121,90,243,21.0,21
2024-05-13,SKU0121,69,0,21.0,21
2024-05-20,SKU0121,72,241,21.0,21
2024-05-27,SKU0121,55,0,21.0,21
2024-06-03,SKU0121,42,126,21.0,21
2024-06-10,SKU0121,79,266,21.0,21
2024-06-17,SKU0121,35,0,21.0,21
2024-06-24,SKU0121,39,131,21.0,21
2024-07-01,SKU0121,36,123,21.0,21
2024-07-08,SKU0121,92,297,21.0,21
2024-07-15,SKU0121,51,0,21.0,21
2024-07-22,SKU0121,33,0,21.0,21
2024-07-29,SKU0121,78,260,21.0,21
2024-08-05,SKU0121,29,0,21.0,21
2024-08-12,SKU0121,62,207,21.0,21
2024-08-19,SKU0121,87,293,21.0,21
2024-08-26,SKU0121,49,131,21.0,21
2024-09-02,SKU0121,49,164,21.0,21
2024-09-09,SKU0121,39,0,21.0,21
2024-09-16,SKU0121,87,265,21.0,21
2024-09-23,SKU0121,52,0,,21
2024-09-30,SKU0121,47,115,21.0,21
2024-10-07,SKU0121,48,161,21.0,21
2024-10-14,SKU0121,87,291,21.0,21
2024-10-21,SKU0121,65,217,21.0,21
2024-10-28,SKU0121,70,234,21.0,21
2024-11-04,SKU0121,65,219,21.0,21
2024-11-11,SKU0121,46,0,21.0,21
2024-11-18,SKU0121,71,238,21.0,21
2024-11-25,SKU0121,52,0,21.0,21
2024-12-02,SKU0121,42,140,21.0,21
2024-12-09,SKU0121,57,161,21.0,21
2024-12-16,SKU0121,80,247,21.0,21
2024-12-23,SKU0121,63,0,21.0,21
2024-12-30,SKU0121,92,246,21.0,21
2025-01-06,SKU0121,62,0,21.0,21
2025-01-13,SKU0121,64,213,21.0,21
2025-01-20,SKU0121,47,0,21.0,21
2025-01-27,SKU0121,22,0,21.0,21
2025-02-03,SKU0121,49,165,21.0,21
2025-02-10,SKU0121,81,272,21.0,21
2025-02-17,SKU0121,43,0,21.0,21
2025-02-24,SKU0121,59,198,21.0,21
2025-03-03,SKU0121,51,171,21.0,21
2025-03-10,SKU0121,76,255,21.0,21
2025-03-17,SKU0121,66,220,21.0,21
2025-03-24,SKU0121,41,0,21.0,21
2025-03-31,SKU0121,46,156,21.0,21
2025-04-07,SKU0121,50,169,21.0,21
2025-04-14,SKU0121,60,201,21.0,21
2025-04-21,SKU0121,41,137,21.0,21
2025-04-28,SKU0121,51,173,21.0,21
2025-05-05,SKU0121,34,114,21.0,21
2025-05-12,SKU0121,58,196,21.0,21
2025-05-19,SKU0121,47,0,21.0,21
2025-05-26,SKU0121,45,153,21.0,21
2025-06-02,SKU0121,38,129,21.0,21
2025-06-09,SKU0121,41,139,21.0,21
2025-06-16,SKU0121,70,234,21.0,21
2025-06-23,SKU0121,43,141,21.0,21
2025-06-30,SKU0121,67,225,21.0,21
2025-07-07,SKU0121,80,241,21.0,21
2025-07-14,SKU0121,41,137,21.0,21
2025-07-21,SKU0121,77,258,21.0,21
2025-07-28,SKU0121,55,0,21.0,21
2025-08-04,SKU0121,80,232,21.0,21
2025-08-11,SKU0121,74,248,21.0,21
2025-08-18,SKU0121,48,116,21.0,21
2025-08-25,SKU0121,59,195,21.0,21
2025-09-01,SKU0121,38,127,21.0,21
2025-09-08,SKU0121,84,283,21.0,21
2025-09-15,SKU0121,69,230,21.0,21
2025-09-22,SKU0121,94,290,21.0,21
2025-09-29,SKU0121,54,0,21.0,21
2025-10-06,SKU0121,88,244,21.0,21
2025-10-13,SKU0121,53,0,21.0,21
2025-10-20,SKU0121,62,209,21.0,21
2025-10-27,SKU0121,31,0,21.0,21
2025-11-03,SKU0121,56,178,21.0,21
2025-11-10,SKU0121,80,269,21.0,21
2025-11-17,SKU0121,34,110,21.0,21
2025-11-24,SKU0121,79,264,21.0,21
2025-12-01,SKU0121,48,160,21.0,21
2025-12-08,SKU0121,65,218,21.0,21
2025-12-15,SKU0121,61,200,21.0,21
2025-12-22,SKU0121,35,118,21.0,21
2025-12-29,SKU0121,87,290,21.0,21
2024-06-03,SKU0122,126,0,30.0,39
2024-06-10,SKU0122,99,0,30.0,39
2024-06-17,SKU0122,43,120,30.0,39
2024-06-24,SKU0122,67,226,30.0,39
2024-07-01,SKU0122,41,0,30.0,39
2024-07-08,SKU0122,82,275,30.0,39
2024-07-15,SKU0122,39,0,30.0,39
2024-07-22,SKU0122,77,259,30.0,39
2024-07-29,SKU0122,74,248,30.0,39
2024-08-05,SKU0122,90,233,30.0,39
2024-08-12,SKU0122,78,143,30.0,39
2024-08-19,SKU0122,94,277,30.0,39
2024-08-26,SKU0122,62,0,30.0,39
2024-09-02,SKU0122,62,193,30.0,39
2024-09-09,SKU0122,53,179,30.0,39
2024-09-16,SKU0122,54,182,,39
2024-09-23,SKU0122,71,239,30.0,39
2024-09-30,SKU0122,48,0,30.0,39
2024-10-07,SKU0122,52,175,30.0,39
2024-10-14,SKU0122,46,104,30.0,39
2024-10-21,SKU0122,65,172,30.0,39
2024-10-28,SKU0122,55,0,30.0,39
2024-11-04,SKU0122,55,184,30.0,39
2024-11-11,SKU0122,65,217,30.0,39
2024-11-18,SKU0122,52,104,30.0,39
2024-11-25,SKU0122,126,299,30.0,39
2024-12-02,SKU0122,113,0,30.0,39
2024-12-09,SKU0122,79,0,30.0,39
2024-12-16,SKU0122,42,142,30.0,39
2024-12-23,SKU0122,38,129,30.0,39
2024-12-30,SKU0122,75,251,30.0,39
2025-01-06,SKU0122,51,0,30.0,39
2025-01-13,SKU0122,50,168,30.0,39
2025-01-20,SKU0122,66,221,30.0,39
2025-01-27,SKU0122,60,140,30.0,39
2025-02-03,SKU0122,96,199,30.0,39
2025-02-10,SKU0122,54,170,30.0,39
2025-02-17,SKU0122,40,134,30.0,39
2025-02-24,SKU0122,67,124,30.0,39
2025-03-03,SKU0122,43,0,30.0,39
2025-03-10,SKU0122,50,167,30.0,39
2025-03-17,SKU0122,44,148,30.0,39
2025-03-24,SKU0122,85,203,30.0,39
2025-03-31,SKU0122,75,212,30.0,39
2025-04-07,SKU0122,83,189,30.0,39
2025-04-14,SKU0122,73,0,30.0,39
2025-04-21,SKU0122,98,256,30.0,39
2025-04-28,SKU0122,112,279,30.0,39
2025-05-05,SKU0122,106,285,30.0,39
2025-05-12,SKU0122,77,0,30.0,39
2025-05-19,SKU0122,102,251,30.0,39
